,candidate_name,party,vote_count,pct,state,office_x,district,incumbent_from_results,last_name_x,Ballotpedia Page,State,District,Campaign Twitter,Official Twitter,Personal Twitter,Party,Incumbent?,Percent of Votes,office_y,Campaign Twitter_handle,Official Twitter_handle,Personal Twitter_handle,last_name_y,_m_full,_m_last,no_twitter
156,Blake Masters,Republican,1196308.0,0.465,Arizona,senate,,False,Masters,,,,https://www.twitter.com/bgmasters,,,,,,senate,@bgmasters,,,Masters,both,,
157,Blake Moore,Republican,178434.0,0.67,Utah,house,1,True,Moore,https://ballotpedia.org/Blake_Moore,Utah,1.0,https://www.twitter.com/ElectBlakeMoore,https://www.twitter.com/RepBlakeMoore,,Republican Party,True,0.699,house,@ElectBlakeMoore,@RepBlakeMoore,,Moore,both,,
158,Bo Hines,Republican,134256.0,0.484,North Carolina,house,13,False,Hines,https://ballotpedia.org/Bo_Hines,North Carolina,13.0,https://www.twitter.com/BoHines,,,Republican Party,False,0.487,house,@BoHines,,,Hines,both,,
161,Bob Christian,Democrat,125612.0,0.378,Georgia,house,6,False,Christian,https://ballotpedia.org/Bob_Christian,Georgia,6.0,https://www.twitter.com/ChristianForGA6,,,Democratic Party,False,0.376,house,@ChristianForGA6,,,Christian,both,,
162,Bob Good,Republican,177191.0,0.576,Virginia,house,5,True,Good,https://ballotpedia.org/Bob_Good,Virginia,5.0,https://www.twitter.com/GoodForCongress,https://www.twitter.com/RepBobGood,,Republican Party,True,0.58,house,@GoodForCongress,@RepBobGood,,Good,both,,
163,Bob Healey,Republican,118413.0,0.436,New Jersey,house,3,False,Healey,https://ballotpedia.org/Bob_Healey_(New_Jersey),New Jersey,3.0,https://www.twitter.com/BobHealey4NJ,,,Republican Party,False,0.442,house,@BobHealey4NJ,,,Healey,both,,
164,Bob Hernandez,Democrat,82135.0,0.365,Kansas,house,4,False,Hernandez,https://ballotpedia.org/Bob_Hernandez,Kansas,4.0,,,,Democratic Party,False,0.371,house,,,,Hernandez,both,,
165,Bob Hollister,Democrat,121835.0,0.385,Pennsylvania,house,11,False,Hollister,https://ballotpedia.org/Bob_Hollister,Pennsylvania,11.0,https://www.twitter.com/Hollister4PA,,,Democratic Party,False,0.372,house,@Hollister4PA,,,Hollister,both,,
166,Bob Latta,Republican,184205.0,0.67,Ohio,house,5,True,Latta,https://ballotpedia.org/Bob_Latta,Ohio,5.0,https://www.twitter.com/latta4congress,https://www.twitter.com/boblatta,,Republican Party,True,0.67,house,@latta4congress,@boblatta,,Latta,both,,
167,Bob Lorinser,Democrat,145403.0,0.374,Michigan,house,1,False,Lorinser,https://ballotpedia.org/Bob_Lorinser,Michigan,1.0,https://www.twitter.com/DrLorinser,,,Democratic Party,False,0.367,house,@DrLorinser,,,Lorinser,both,,
168,Bob McDermott,Republican,106358.0,0.26,Hawaii,senate,,False,McDermott,,,,,https://www.twitter.com/repbobmcdermott,,,,,senate,,@repbobmcdermott,,McDermott,both,,
169,Bob Stefanowski,Republican,546209.0,0.431,Connecticut,governor,,False,Stefanowski,,,,https://www.twitter.com/bobforgovernor,,,,,,governor,@bobforgovernor,,,Stefanowski,both,,
172,Bonnie Coleman,Democrat,125127.0,0.631,New Jersey,house,12,True,Coleman,https://ballotpedia.org/Bonnie_Watson_Coleman,New Jersey,12.0,https://www.twitter.com/Bonnie4Congress,https://www.twitter.com/RepBonnie,,Democratic Party,True,0.599,house,@Bonnie4Congress,@RepBonnie,,Coleman,both,,
173,Brad Allen,Republican,103533.0,0.394,California,house,24,False,Allen,https://ballotpedia.org/Brad_Allen_(California),California,24.0,,,,Republican Party,False,0.393,house,,,,Allen,both,,
174,Brad Finstad,Republican,159621.0,0.538,Minnesota,house,1,True,Finstad,https://ballotpedia.org/Brad_Finstad,Minnesota,1.0,https://www.twitter.com/BradFinstad,,,Republican Party,True,0.538,house,@BradFinstad,,,Finstad,both,,
175,Brad Little,Republican,358598.0,0.605,Idaho,governor,,True,Little,,,,,,,,,,governor,,,,Little,both,,
176,Brad Pfaff,Democrat,152977.0,0.481,Wisconsin,house,3,False,Pfaff,https://ballotpedia.org/Brad_Pfaff,Wisconsin,3.0,https://www.twitter.com/pfaff4congress,https://www.twitter.com/SenBradPfaff,,Democratic Party,False,0.48,house,@pfaff4congress,@SenBradPfaff,,Pfaff,both,,
177,Brad Schneider,Democrat,152546.0,0.63,Illinois,house,10,True,Schneider,https://ballotpedia.org/Brad_Schneider,Illinois,10.0,https://www.twitter.com/Schneider4IL10,https://www.twitter.com/repschneider,,Democratic Party,True,0.635,house,@Schneider4IL10,@repschneider,,Schneider,both,,
178,Brad Sherman,Democrat,167411.0,0.692,California,house,32,True,Sherman,https://ballotpedia.org/Brad_Sherman_(California),California,32.0,https://www.twitter.com/BradSherman4SFV,https://www.twitter.com/BradSherman,,Democratic Party,True,0.648,house,@BradSherman4SFV,@BradSherman,,Sherman,both,,
179,Brad Wenstrup,Republican,188300.0,0.745,Ohio,house,2,True,Wenstrup,https://ballotpedia.org/Brad_Wenstrup,Ohio,2.0,https://www.twitter.com/bradwenstrup,https://www.twitter.com/RepBradWenstrup,,Republican Party,True,0.745,house,@bradwenstrup,@RepBradWenstrup,,Wenstrup,both,,
182,Brandon Davis,Libertarian,14919.0,0.015,Nevada,governor,,False,Davis,,,,https://www.twitter.com/bdavis4liberty,,,,,,governor,@bdavis4liberty,,,Davis,both,,
184,Brandon Williams,Republican,134497.0,0.505,New York,house,22,False,Williams,https://ballotpedia.org/Brandon_Williams_(New_York),New York,22.0,https://www.twitter.com/Brandon4ny22,,,Republican Party,False,0.507,house,@Brandon4ny22,,,Williams,both,,
186,Brenda Siegel,Democrat,68248.0,0.24,Vermont,governor,,False,Siegel,,,,https://www.twitter.com/BrendaForVT,,,,,,governor,@BrendaForVT,,,Siegel,both,,
187,Brendan Boyle,Democrat,141229.0,0.757,Pennsylvania,house,2,True,Boyle,https://ballotpedia.org/Brendan_Boyle,Pennsylvania,2.0,https://www.twitter.com/RepBrendanBoyle,https://www.twitter.com/CongBoyle,,Democratic Party,True,0.722,house,@RepBrendanBoyle,@CongBoyle,,Boyle,both,,
189,Brett Guthrie,Republican,170487.0,0.719,Kentucky,house,2,True,Guthrie,https://ballotpedia.org/Brett_Guthrie,Kentucky,2.0,https://www.twitter.com/brettguthrie,https://www.twitter.com/RepGuthrie,,Republican Party,True,0.732,house,@brettguthrie,@RepGuthrie,,Guthrie,both,,
191,Brian Abrahamson,Grass Roots Party,4943.0,0.017,Minnesota,house,1,False,Abrahamson,https://ballotpedia.org/Brian_Abrahamson,Minnesota,1.0,,,,Grassroots-Legalize Cannabis Party of Minnesota,False,0.017,house,,,,Abrahamson,both,,
192,Brian Babin,Republican,145599.0,0.695,Texas,house,36,True,Babin,https://ballotpedia.org/Brian_Babin,Texas,36.0,https://www.twitter.com/babin4congress,https://www.twitter.com/RepBrianBabin,,Republican Party,True,0.704,house,@babin4congress,@RepBrianBabin,,Babin,both,,
194,Brian Bengs,Democrat,91007.0,0.261,South Dakota,senate,,False,Bengs,,,,https://www.twitter.com/BrianBengs,,,,,,senate,@BrianBengs,,,Bengs,both,,
195,Brian Dahle,Republican,4462910.0,0.408,California,governor,,False,Dahle,,,,,,,,,,governor,,,,Dahle,both,,
196,Brian Fitzpatrick,Republican,201564.0,0.549,Pennsylvania,house,1,True,Fitzpatrick,https://ballotpedia.org/Brian_Fitzpatrick,Pennsylvania,1.0,https://www.twitter.com/BrianFitzUSA,https://www.twitter.com/RepBrianFitz,,Republican Party,True,0.56,house,@BrianFitzUSA,@RepBrianFitz,,Fitzpatrick,both,,
197,Brian Flanagan,Libertarian,7079.0,0.025,Colorado,house,5,False,Flanagan,https://ballotpedia.org/Brian_Flanagan,Colorado,5.0,,,,Libertarian Party,False,0.023,house,,,,Flanagan,both,,
198,Brian Flowers,Republican,71884.0,0.399,Mississippi,house,2,False,Flowers,https://ballotpedia.org/Brian_Flowers,Mississippi,2.0,,,,Republican Party,False,0.407,house,,,,Flowers,both,,
199,Brian Hawkins,Republican,65101.0,0.426,California,house,25,False,Hawkins,https://ballotpedia.org/Brian_Hawkins,California,25.0,https://www.twitter.com/realpastorbrian,,,Republican Party,False,0.394,house,@realpastorbrian,,,Hawkins,both,,
200,Brian Higgins,Democrat,154480.0,0.639,New York,house,26,True,Higgins,https://ballotpedia.org/Brian_Higgins,New York,26.0,,https://www.twitter.com/repbrianhiggins,,Democratic Party,True,0.638,house,,@repbrianhiggins,,Higgins,both,,
201,Brian Jaye,Democrat,123702.0,0.332,Michigan,house,9,False,Jaye,https://ballotpedia.org/Brian_Steven_Jaye,Michigan,9.0,https://www.twitter.com/JayeForMI,,,Democratic Party,False,0.321,house,@JayeForMI,,,Jaye,both,,
202,Brian Kemp,Republican,2111572.0,0.534,Georgia,governor,,True,Kemp,,,,https://www.twitter.com/BrianKempGA,,,,,,governor,@BrianKempGA,,,Kemp,both,,
204,Brian Maryott,Republican,138194.0,0.474,California,house,49,False,Maryott,https://ballotpedia.org/Brian_Maryott,California,49.0,https://www.twitter.com/brianlmaryott,,,Republican Party,False,0.474,house,@brianlmaryott,,,Maryott,both,,
205,Brian Mast,Republican,208614.0,0.635,Florida,house,21,True,Mast,https://ballotpedia.org/Brian_Mast,Florida,21.0,https://www.twitter.com/BrianMastFL,https://www.twitter.com/RepBrianMast,,Republican Party,True,0.635,house,@BrianMastFL,@RepBrianMast,,Mast,both,,
207,Brian Schatz,Democrat,290894.0,0.712,Hawaii,senate,,True,Schatz,,,,https://www.twitter.com/SchatzforHawaii,https://www.twitter.com/SenBrianSchatz,,,,,senate,@SchatzforHawaii,@SenBrianSchatz,,Schatz,both,,
209,Bridget Fleming,Democrat,136899.0,0.441,New York,house,1,False,Fleming,https://ballotpedia.org/Bridget_M._Fleming,New York,1.0,https://www.twitter.com/bridgetmfleming,,,Democratic Party,False,0.441,house,@bridgetmfleming,,,Fleming,both,,
210,Brittany Pettersen,Democrat,204984.0,0.564,Colorado,house,7,False,Pettersen,https://ballotpedia.org/Brittany_Pettersen,Colorado,7.0,https://www.twitter.com/pettersen4co,,https://www.twitter.com/BrittanyP333,Democratic Party,False,0.568,house,@pettersen4co,,@BrittanyP333,Pettersen,both,,
211,Bruce Poliquin,Republican,146142.0,0.469,Maine,house,2,False,Poliquin,https://ballotpedia.org/Bruce_Poliquin,Maine,2.0,,,https://www.twitter.com/BrucePoliquin,Republican Party,False,0.449,house,,,@BrucePoliquin,Poliquin,both,,
214,Bruce Westerman,Republican,153850.0,0.71,Arkansas,house,4,True,Westerman,https://ballotpedia.org/Bruce_Westerman,Arkansas,4.0,https://www.twitter.com/WestermanAR,https://www.twitter.com/RepWesterman,https://www.twitter.com/bruce_westerman,Republican Party,True,0.71,house,@WestermanAR,@RepWesterman,@bruce_westerman,Westerman,both,,
215,Bryan Holder,Other,6035.0,0.022,Iowa,house,4,False,Holder,https://ballotpedia.org/Bryan_Holder,Iowa,4.0,,,,Liberty Caucus,False,0.022,house,,,,Holder,both,,
217,Bryan Steil,Republican,162610.0,0.54,Wisconsin,house,1,True,Steil,https://ballotpedia.org/Bryan_Steil,Wisconsin,1.0,https://www.twitter.com/BryanSteil,https://www.twitter.com/RepBryanSteil,,Republican Party,True,0.541,house,@BryanSteil,@RepBryanSteil,,Steil,both,,
219,Burgess Owens,Republican,155110.0,0.611,Utah,house,4,True,Owens,https://ballotpedia.org/Burgess_Owens,Utah,4.0,https://www.twitter.com/BurgessOwens,https://www.twitter.com/RepBurgessOwens,,Republican Party,True,0.629,house,@BurgessOwens,@RepBurgessOwens,,Owens,both,,
220,Buzz Kelley,Republican,0.0,0,Alaska,senate,,False,Kelley,,,,,,,,,,senate,,,,Kelley,both,,
221,Byron Donalds,Republican,213035.0,0.68,Florida,house,19,True,Donalds,https://ballotpedia.org/Byron_Donalds,Florida,19.0,https://www.twitter.com/ByronDonalds,https://www.twitter.com/RepDonaldsPress,,Republican Party,True,0.68,house,@ByronDonalds,@RepDonaldsPress,,Donalds,both,,
222,C. Genrich,Libertarian,1925.0,0.01,New Jersey,house,12,False,Genrich,https://ballotpedia.org/C._Lynn_Genrich,New Jersey,12.0,,,,Libertarian Party,False,0.009,house,,,,Genrich,both,,
224,Caesar Gonzales,Republican,48228.0,0.182,Georgia,house,13,False,Gonzales,https://ballotpedia.org/Caesar_Gonzales,Georgia,13.0,https://www.twitter.com/Mechracer74,,,Republican Party,False,0.182,house,@Mechracer74,,,Gonzales,both,,
227,Calvin Wimbish,Republican,78844.0,0.394,Florida,house,10,False,Wimbish,https://ballotpedia.org/Calvin_Wimbish,Florida,10.0,https://www.twitter.com/cbwimbish,,,Republican Party,False,0.395,house,@cbwimbish,,,Wimbish,both,,
228,Cameron Parsons,Democrat,37032.0,0.197,Tennessee,house,1,False,Parsons,https://ballotpedia.org/Cameron_Parsons,Tennessee,1.0,https://www.twitter.com/CParsonsTN1,,,Democratic Party,False,0.197,house,@CParsonsTN1,,,Parsons,both,,
231,Carl Marlinga,Democrat,157602.0,0.483,Michigan,house,10,False,Marlinga,https://ballotpedia.org/Carl_Marlinga,Michigan,10.0,https://www.twitter.com/MarlingaForMI10,,,Prior offices,False,0.483,house,@MarlingaForMI10,,,Marlinga,both,,
232,Carla Spalding,Republican,105239.0,0.449,Florida,house,25,False,Spalding,https://ballotpedia.org/Carla_Spalding,Florida,25.0,https://www.twitter.com/CarlaSpaldingFL,,,Republican Party,False,0.449,house,@CarlaSpaldingFL,,,Spalding,both,,
233,Carlos Gimenez,Republican,134457.0,0.637,Florida,house,28,True,Gimenez,https://ballotpedia.org/Carlos_Gimenez,Florida,28.0,https://www.twitter.com/CarlosGimenezFL,https://www.twitter.com/RepCarlos,,Republican Party,True,0.637,house,@CarlosGimenezFL,@RepCarlos,,Gimenez,both,,
236,Carmen Gimenez,No Party Affiliation,31577.0,0.004,Florida,governor,,False,Gimenez,,,,https://www.twitter.com/CarmenJackieFl,,,,,,governor,@CarmenJackieFl,,,Gimenez,both,,
237,Carmen Montiel,Republican,40941.0,0.262,Texas,house,18,False,Montiel,https://ballotpedia.org/Carmen_Maria_Montiel,Texas,18.0,https://www.twitter.com/Carmen4Congress,,,Republican Party,False,0.25,house,@Carmen4Congress,,,Montiel,both,,
239,Carol Blood,Democrat,242006.0,0.36,Nebraska,governor,,False,Blood,,,,https://www.twitter.com/Blood4G,,,,,,governor,@Blood4G,,,Blood,both,,
240,Carol Miller,Republican,151511.0,0.667,West Virginia,house,1,True,Miller,https://ballotpedia.org/Carol_Miller_(West_Virginia),West Virginia,1.0,https://www.twitter.com/CarolMillerWV,https://www.twitter.com/RepCarolMiller,,Republican Party,True,0.667,house,@CarolMillerWV,@RepCarolMiller,,Miller,both,,
242,Caroline Colarusso,Republican,71491.0,0.259,Massachusetts,house,5,False,Colarusso,https://ballotpedia.org/Caroline_Colarusso,Massachusetts,5.0,https://www.twitter.com/CarolineforMA5,,,Republican Party,False,0.246,house,@CarolineforMA5,,,Colarusso,both,,
243,Cassie Easley,Constitution,7670.0,0.03,Utah,house,2,False,Easley,https://ballotpedia.org/Cassie_Easley,Utah,2.0,,,,Constitution Party,False,0.028,house,,,,Easley,both,,
244,Cassy Garcia,Republican,71778.0,0.433,Texas,house,28,False,Garcia,https://ballotpedia.org/Cassy_Garcia,Texas,28.0,https://www.twitter.com/CasandraLGarcia,,,Republican Party,False,0.422,house,@CasandraLGarcia,,,Garcia,both,,
245,Catalina Lauf,Republican,115033.0,0.435,Illinois,house,11,False,Lauf,https://ballotpedia.org/Catalina_Lauf,Illinois,11.0,https://www.twitter.com/CatalinaLauf,,,Republican Party,False,0.443,house,@CatalinaLauf,,,Lauf,both,,
247,Catherine Masto,Democrat,498316.0,0.488,Nevada,senate,,True,Masto,,,,https://www.twitter.com/CortezMasto,https://www.twitter.com/SenCortezMasto,,,,,senate,@CortezMasto,@SenCortezMasto,,Masto,both,,
248,Cathy Rodgers,Republican,188648.0,0.595,Washington,house,5,True,Rodgers,https://ballotpedia.org/Cathy_McMorris_Rodgers,Washington,5.0,https://www.twitter.com/teamcmr,https://www.twitter.com/cathymcmorris,,Republican Party,True,0.591,house,@teamcmr,@cathymcmorris,,Rodgers,both,,
252,Chantyrose Davison,Constitution,5250.0,0.009,Idaho,governor,,False,Davison,,,,https://www.twitter.com/Chantyrose,,,,,,governor,@Chantyrose,,,Davison,both,,
253,Charles Barman,Independent,2247.0,0.007,Wisconsin,house,1,False,Barman,https://ballotpedia.org/Charles_Barman_(Wisconsin),Wisconsin,1.0,,,,The Going Away Party,False,0.007,house,,,,Barman,both,,
254,Charles Booker,Democrat,564311.0,0.382,Kentucky,senate,,False,Booker,,,,https://www.twitter.com/Booker4KY,,,,,,senate,@Booker4KY,,,Booker,both,,
255,Charles Fleischmann,Republican,135934.0,0.682,Tennessee,house,3,True,Fleischmann,https://ballotpedia.org/Charles_Fleischmann,Tennessee,3.0,https://www.twitter.com/chuck4congress,https://www.twitter.com/RepChuck,,Republican Party,True,0.683,house,@chuck4congress,@RepChuck,,Fleischmann,both,,
256,Charles Graham,Democrat,120222.0,0.423,North Carolina,house,7,False,Graham,https://ballotpedia.org/Charles_Graham_(North_Carolina),North Carolina,7.0,,https://www.twitter.com/CharlesGrahamNC,,Democratic Party,False,0.422,house,,@CharlesGrahamNC,,Graham,both,,
258,Charles Morgan,Independent,1859.0,0.001,Tennessee,governor,,False,Morgan,,,,,,https://www.twitter.com/CharlesVanMorg2,,,,governor,,,@CharlesVanMorg2,Morgan,both,,
261,Charlie Crist,Democrat,3106313.0,0.4,Florida,governor,,False,Crist,,,,https://www.twitter.com/CharlieCrist,,,,,,governor,@CharlieCrist,,,Crist,both,,
263,Charlie Pierce,Republican,11817.0,0.045,Alaska,governor,,False,Pierce,,,,,,,,,,governor,,,,Pierce,both,,
264,Charlotte Bergmann,Republican,35112.0,0.262,Tennessee,house,9,False,Bergmann,https://ballotpedia.org/Charlotte_Bergmann,Tennessee,9.0,https://www.twitter.com/ElectBergmann,,,Republican Party,False,0.262,house,@ElectBergmann,,,Bergmann,both,,
265,Chase Oliver,Libertarian,81365.0,0.021,Georgia,senate,,False,Oliver,,,,https://www.twitter.com/ChaseForLiberty,,,,,,senate,@ChaseForLiberty,,,Oliver,both,,
266,Chellie Pingree,Democrat,218802.0,0.629,Maine,house,1,True,Pingree,https://ballotpedia.org/Chellie_Pingree,Maine,1.0,https://www.twitter.com/PingreeForME,https://www.twitter.com/chelliepingree,,Democratic Party,True,0.588,house,@PingreeForME,@chelliepingree,,Pingree,both,,
267,Cheri Beasley,Democrat,1784049.0,0.473,North Carolina,senate,,False,Beasley,,,,https://www.twitter.com/CheriBeasleyNC,,,,,,senate,@CheriBeasleyNC,,,Beasley,both,,
269,Chip Roy,Republican,207426.0,0.628,Texas,house,21,True,Roy,https://ballotpedia.org/Chip_Roy,Texas,21.0,https://www.twitter.com/chiproytx,https://www.twitter.com/RepChipRoy,,Republican Party,True,0.625,house,@chiproytx,@RepChipRoy,,Roy,both,,
271,Chris Chaffee,Republican,682293.0,0.341,Maryland,senate,,False,Chaffee,,,,,,,,,,senate,,,,Chaffee,both,,
272,Chris Dargis,Republican,89177.0,0.431,Illinois,house,8,False,Dargis,https://ballotpedia.org/Chris_Dargis,Illinois,8.0,,,,Republican Party,False,0.437,house,,,,Dargis,both,,
274,Chris Henry,Progressive,36881.0,0.019,Oregon,senate,,False,Henry,,,,,,,,,,senate,,,,Henry,both,,
275,Chris Hollen,Democrat,1316897.0,0.658,Maryland,senate,,True,Hollen,,,,https://www.twitter.com/VanHollenForMD,https://www.twitter.com/ChrisVanHollen,,,,,senate,@VanHollenForMD,@ChrisVanHollen,,Hollen,both,,
276,Chris Jones,Democrat,319242.0,0.352,Arkansas,governor,,False,Jones,,,,https://www.twitter.com/JonesforAR,,https://www.twitter.com/cmjones99,,,,governor,@JonesforAR,,@cmjones99,Jones,both,,
277,Chris Mann,Republican,98659.0,0.32,Oregon,house,1,False,Mann,https://ballotpedia.org/Chris_Mann_(Oregon),Oregon,1.0,,,,Republican Party,False,0.328,house,,,,Mann,both,,
278,Chris Palombi,Republican,94000.0,0.339,Maryland,house,5,False,Palombi,https://ballotpedia.org/Chris_Palombi,Maryland,5.0,https://www.twitter.com/ChrisPalombi,,,Republican Party,False,0.393,house,@ChrisPalombi,,,Palombi,both,,
279,Chris Pappas,Democrat,167391.0,0.54,New Hampshire,house,1,True,Pappas,https://ballotpedia.org/Chris_Pappas,New Hampshire,1.0,https://www.twitter.com/ChrisPappasNH,https://www.twitter.com/RepChrisPappas,,Democratic Party,True,0.537,house,@ChrisPappasNH,@RepChrisPappas,,Pappas,both,,
280,Chris Royal,Independent,4079.0,0.03,Texas,house,34,False,Royal,https://ballotpedia.org/Chris_Royal,Texas,34.0,,,,Independent,False,0.03,house,,,,Royal,both,,
282,Chris Smith,Republican,173288.0,0.669,New Jersey,house,4,True,Smith,https://ballotpedia.org/Chris_Smith_(New_Jersey),New Jersey,4.0,,,,Republican Party,True,0.673,house,,,,Smith,both,,
283,Chris Stewart,Republican,154883.0,0.597,Utah,house,2,True,Stewart,https://ballotpedia.org/Chris_Stewart_(Utah),Utah,2.0,https://www.twitter.com/StewartforUtah,https://www.twitter.com/repchrisstewart,,Republican Party,True,0.634,house,@StewartforUtah,@repchrisstewart,,Stewart,both,,
284,Chris Sununu,Republican,352813.0,0.57,New Hampshire,governor,,True,Sununu,,,,,,,,,,governor,,,,Sununu,both,,
285,Chris West,Republican,108665.0,0.45,Georgia,house,2,False,West,https://ballotpedia.org/Chris_West_(Georgia),Georgia,2.0,https://www.twitter.com/ChrisWestGA,,,Republican Party,False,0.45,house,@ChrisWestGA,,,West,both,,
287,Chrissy Houlahan,Democrat,189785.0,0.583,Pennsylvania,house,6,True,Houlahan,https://ballotpedia.org/Chrissy_Houlahan,Pennsylvania,6.0,https://www.twitter.com/HoulahanForPa,https://www.twitter.com/RepHoulahan,,Democratic Party,True,0.563,house,@HoulahanForPa,@RepHoulahan,,Houlahan,both,,
